1	55	233	323	231	60	0
5	33	213	346	219	60	0
6	34	210	350	215	80	0
7	31	210	353	222	77	0
8	33	216	267	265	70	0
9	34	217	336	223	63	0
10	34	213	358	220	49	0
12	29	222	270	269	110	0
13	34	202	354	209	60	0
14	67	232	330	329	98	1
15	30	201	341	220	110	0
16	33	202	338	214	49	0
17	112	308	111	97	195	2
18	190	311	320	204	611	3
19	40	336	87	95	211	2
20	121	311	110	102	180	2
21	46	308	92	94	202	2
22	116	332	111	105	187	2
23	50	317	98	96	235	2
24	194	309	336	207	660	3
25	108	308	112	96	202	2
26	120	313	113	94	202	2
27	52	313	99	95	225	2
28	94	356	109	90	232	2
29	55	308	94	96	218	2
30	113	306	113	96	195	2
31	104	309	111	90	240	2
32	102	311	110	93	213	2
33	109	316	115	105	181	2
34	109	312	102	95	225	2
35	111	310	111	98	210	2
36	98	329	109	109	195	2
37	102	320	113	93	240	2
38	233	244	330	218	55	4
39	105	311	100	89	217	2
41	94	311	111	93	225	2
42	35	312	84	113	129	2
43	105	308	108	99	180	2
44	198	306	327	217	60	5
45	94	311	111	93	203	2
46	98	313	115	94	218	2
47	190	307	334	207	159	5
48	99	305	114	93	195	2
49	110	308	106	101	202	2
50	47	308	108	95	240	2
51	114	308	113	104	188	2
52	189	308	302	200	681	3
53	51	307	98	103	232	2
54	102	303	115	113	142	2
55	42	303	96	108	202	2
56	116	326	111	108	196	2
57	188	309	305	207	627	3
58	44	317	88	109	157	2
59	119	325	113	110	195	2
60	49	325	98	117	180	2
61	116	308	112	116	150	2
62	116	314	113	115	157	2
63	114	310	98	117	150	2
64	104	335	111	119	165	2
65	116	322	113	111	195	2
66	50	310	91	109	135	2
67	111	309	115	112	180	2
68	64	307	99	103	202	2
69	189	327	305	216	105	5
70	185	310	326	218	75	5
71	189	307	318	217	60	5
72	314	279	-4	270	49	6
74	318	274	-2	266	49	6
75	321	241	320	238	270	7
77	263	292	-8	291	40	6
78	312	273	1	261	54	6
80	316	270	-10	261	52	6
83	311	278	309	274	40	8
85	320	255	0	252	45	6
86	243	289	24	286	37	6
88	310	280	307	283	63	8
89	344	184	21	168	1794	9
90	272	178	354	247	487	10
91	288	179	263	184	480	11
92	293	180	258	129	443	11
93	302	180	158	166	367	11
94	291	167	232	164	322	11
95	304	168	271	151	322	11
97	212	160	326	341	512	12
98	185	161	4	259	765	13
99	231	146	349	181	518	14
100	201	147	275	243	546	15
101	171	145	7	270	1501	16
102	183	113	317	251	708	15
103	164	135	11	261	1694	16
105	227	150	349	265	112	17
107	187	131	220	161	137	17
108	182	126	237	177	174	17
109	207	128	351	193	140	17
110	196	121	349	268	187	17
111	181	128	238	166	169	17
112	172	120	191	186	246	17
113	189	134	262	192	142	17
115	167	111	270	212	230	17
116	167	111	204	180	210	17
117	165	105	286	227	225	17
118	161	93	327	256	250	17
119	170	103	351	275	180	17
120	151	96	270	253	213	17
121	152	98	341	336	216	17
122	187	113	301	206	1424	18
123	164	110	355	256	1432	18
124	185	109	351	210	1460	18
125	165	105	337	322	1446	18
126	155	100	272	244	1495	18
127	176	102	344	210	1494	18
128	152	97	275	236	1488	18
129	172	102	351	273	1402	18
130	158	104	286	212	1426	18
131	153	98	260	256	1406	18
132	161	109	350	345	1236	18
133	170	109	314	259	1096	18
134	151	110	355	343	210	17
135	149	108	163	139	860	19
136	154	117	89	108	885	19
137	149	114	346	347	323	17
138	195	120	296	190	188	17
139	177	124	330	317	219	17
140	192	117	350	273	202	17
141	180	122	328	242	210	17
143	186	115	352	210	211	17
144	165	109	289	248	248	17
145	147	106	205	212	523	17
146	165	110	347	368	242	17
148	154	120	18	258	436	20
149	175	107	351	216	187	17
150	159	105	337	319	165	17
151	152	107	337	365	196	17
152	153	101	212	187	1119	21
153	45	148	101	90	180	22
154	44	157	117	95	195	22
155	36	151	135	56	1239	23
157	46	161	112	106	150	22
159	38	156	114	97	240	22
160	40	149	108	111	144	22
161	57	157	96	102	488	22
162	33	152	118	92	308	22
163	32	152	118	107	353	22
164	86	140	109	94	135	22
165	37	155	102	143	159	22
166	58	155	59	153	132	22
