1	259	339	519	253	1792	6
2	241	333	506	242	1792	6
3	202	351	513	241	1792	6
4	264	383	614	404	570	7
5	154	365	439	268	1792	6
6	89	388	259	329	1792	9
7	353	373	613	404	530	7
8	178	398	632	404	609	7
9	29	404	636	404	564	7
10	184	403	186	404	81	10
11	29	375	153	271	184	5
12	29	378	177	290	134	5
13	27	376	141	324	72	5
14	31	378	82	355	27	5
15	196	214	614	404	156	1
16	170	190	640	404	178	1
17	131	189	595	403	180	1
18	133	164	641	394	195	1
19	65	162	581	402	210	1
20	78	145	669	403	237	1
21	86	148	615	384	234	1
22	59	156	615	403	247	1
23	84	147	706	382	295	1
24	89	154	652	402	212	1
25	50	160	4	256	124	11
26	75	154	607	403	225	1
27	73	142	629	396	234	1
28	674	274	125	40	300	4
29	681	268	155	42	323	4
30	682	277	102	26	346	4
31	674	268	135	28	341	4
32	672	272	66	9	366	4
33	671	321	531	262	315	3
34	667	295	524	249	306	3
35	688	291	549	228	323	3
36	663	265	129	40	232	4
37	674	311	518	244	300	3
38	693	307	529	242	481	3
39	678	318	526	241	293	3
40	693	324	509	247	302	3
41	685	307	541	246	443	3
42	679	321	642	304	1122	8
43	683	290	675	299	1122	8
44	701	281	691	270	1122	8
45	532	138	511	352	323	2
46	555	141	512	339	271	2
47	565	127	403	291	234	2
48	589	128	466	316	294	2
49	592	115	603	403	307	2
50	645	112	617	390	286	2
51	677	91	652	399	286	2
52	662	85	618	403	302	2
53	699	86	514	343	308	2
54	694	89	634	403	296	2
55	688	80	504	360	258	2
56	487	102	12	251	232	0
57	468	100	306	93	256	12
58	515	115	11	272	224	0
59	547	106	7	282	250	0
60	508	105	7	265	261	0
61	493	99	92	226	211	0
62	535	100	21	255	274	0
63	575	96	15	289	247	0
64	580	84	4	266	311	0
65	574	75	13	251	294	0
66	611	83	17	277	266	0
67	613	67	17	255	331	0
68	647	70	11	279	335	0
69	676	51	12	265	405	0
70	640	52	12	254	388	0
71	704	42	145	225	309	0
72	695	37	8	256	299	0
73	702	44	40	266	199	0
74	700	35	673	46	139	14
75	689	39	516	96	128	13
76	695	45	55	268	161	0
