1	315	146	475	173	113	39
2	405	357	475	287	58	8
3	273	118	283	47	22	25
4	136	109	477	157	193	32
5	128	237	89	356	121	71
6	11	238	7	181	157	0
7	5	184	164	225	37	123
8	21	176	475	171	232	17
9	324	47	282	47	22	1
10	327	97	11	241	342	118
11	476	176	316	84	167	2
12	473	339	447	356	35	15
13	477	168	7	181	92	14
14	449	345	321	356	76	22
15	211	357	472	282	50	6
16	323	58	282	61	22	1
17	282	47	338	88	28	16
18	11	231	471	185	91	7
19	351	357	475	318	74	4
20	11	241	471	194	340	7
21	474	160	310	78	161	2
22	10	234	149	139	118	93
23	312	357	477	286	91	4
24	5	186	9	145	108	77
25	215	357	475	282	117	6
26	475	185	323	40	173	2
27	312	63	284	43	28	1
28	12	233	5	186	172	0
29	357	357	474	325	79	4
30	252	120	98	137	63	52
31	255	357	475	278	96	6
32	4	201	477	190	240	17
33	477	171	299	73	161	2
34	349	106	475	176	129	12
35	476	314	364	356	66	5
36	261	357	475	326	84	57
37	477	310	400	356	67	5
38	11	236	13	179	149	0
39	323	44	284	44	40	1
40	464	155	317	86	55	2
41	323	59	292	42	30	1
42	400	170	8	182	89	108
43	473	297	289	357	92	3
44	439	153	475	179	37	19
45	4	179	475	169	229	17
46	456	179	351	356	105	69
47	323	50	291	61	20	1
48	70	166	7	181	46	47
49	12	234	69	162	176	0
50	323	60	284	51	34	1
51	10	236	7	182	154	0
52	136	126	477	173	267	32
53	403	357	476	334	48	8
54	10	233	7	182	212	0
55	313	357	477	289	118	4
56	8	233	6	183	226	0
57	14	237	8	181	183	0
58	477	173	428	139	31	27
59	342	357	476	294	88	4
60	293	51	340	95	35	16
61	427	142	477	171	35	19
62	145	116	100	133	32	29
63	10	234	6	183	169	0
64	120	129	159	129	34	26
65	8	233	6	183	166	0
66	477	166	322	47	197	2
67	11	236	8	183	222	0
68	271	117	302	118	62	30
69	372	124	355	98	86	38
70	337	109	475	182	110	12
71	475	159	324	87	200	2
72	292	41	272	114	39	21
73	474	292	327	357	79	3
74	11	233	7	183	314	0
75	475	289	317	356	80	3
76	155	127	116	133	36	29
77	4	187	198	165	475	36
78	11	236	8	183	188	0
79	477	185	110	197	214	43
80	11	234	9	182	157	0
81	124	199	4	186	161	49
82	11	238	446	167	267	7
83	12	237	219	150	220	18
84	15	238	471	186	285	7
85	474	273	272	357	88	3
86	321	101	293	60	103	33
87	323	95	292	51	20	33
88	189	169	10	183	49	9
89	477	191	12	236	254	13
90	191	172	7	182	87	9
91	12	238	477	173	146	7
92	320	105	327	207	205	56
93	8	233	193	168	226	18
94	11	236	8	181	197	0
95	282	47	12	242	338	54
96	348	154	332	210	76	59
97	325	357	439	173	162	62
98	472	328	338	356	36	22
99	362	176	221	150	456	94
100	11	237	5	183	340	0
101	476	173	5	185	237	14
102	323	47	283	43	25	1
103	9	233	4	187	240	0
104	309	59	475	168	132	10
105	475	166	293	51	78	2
106	321	207	476	205	141	73
107	209	161	4	183	156	9
108	323	60	282	53	38	1
109	474	281	226	355	109	11
110	12	236	475	183	135	7
111	476	288	259	351	38	3
112	163	228	155	129	81	105
113	10	234	8	183	167	0
114	8	233	7	182	220	0
115	10	236	22	179	172	0
116	269	115	323	46	63	25
117	9	236	10	183	198	0
118	11	236	19	179	155	0
119	325	97	475	166	175	12
120	475	277	228	357	112	11
121	312	82	323	44	20	1
122	4	183	329	96	232	121
123	288	57	282	48	44	1
124	11	236	145	236	45	81
125	6	223	477	184	233	7
126	475	181	16	228	85	13
127	282	43	316	81	22	16
128	325	357	223	355	72	110
129	246	356	477	281	109	6
130	307	357	6	227	230	107
131	162	220	477	189	204	86
132	23	320	4	185	97	84
133	211	357	50	266	124	87
134	477	157	323	40	202	2
135	12	236	6	185	170	0
136	299	63	477	159	192	10
137	4	226	7	183	191	0
138	477	185	108	221	198	43
139	323	61	284	65	30	1
140	103	234	11	239	61	117
141	8	233	7	183	293	0
142	475	294	434	291	20	24
143	477	302	389	356	124	5
144	473	161	335	94	115	27
145	5	181	467	170	288	17
146	282	40	322	47	26	1
147	292	40	183	356	348	64
148	299	71	477	162	179	10
149	475	284	269	357	110	3
150	464	159	385	124	45	27
151	371	117	293	46	99	33
152	473	188	15	173	134	14
153	12	235	8	184	166	0
154	475	182	42	206	227	14
155	293	46	346	93	24	16
156	475	305	370	357	82	5
157	370	105	475	171	89	12
158	52	204	12	181	151	60
159	424	357	475	347	29	8
160	477	320	402	357	46	15
161	467	173	335	150	103	31
162	323	50	292	46	33	1
163	80	223	474	196	66	7
164	265	357	477	276	127	6
165	391	357	476	325	51	8
166	441	278	321	59	125	100
167	477	165	301	69	220	2
168	315	83	284	49	67	1
169	120	129	194	121	34	26
170	254	357	155	356	102	67
171	269	112	310	106	39	30
172	79	225	294	57	75	91
173	325	151	11	183	64	20
174	321	97	321	145	29	75
175	477	166	323	47	200	2
176	323	47	259	133	102	21
177	125	353	144	126	171	50
178	292	41	475	154	48	10
179	11	239	12	179	122	0
180	10	238	49	209	39	120
181	9	233	474	195	200	7
182	66	182	147	125	104	114
183	7	231	475	189	228	7
184	138	112	306	148	141	106
185	318	88	374	114	67	42
186	5	185	456	169	257	17
187	345	153	477	193	75	39
188	476	179	9	181	95	14
189	179	356	307	146	419	116
190	270	133	304	122	22	30
191	353	109	392	170	116	104
192	470	344	441	354	23	15
193	238	121	285	43	21	25
194	406	132	477	162	68	19
195	142	357	326	179	296	96
196	196	357	301	326	45	48
197	14	236	369	154	87	55
198	282	51	475	176	140	10
199	293	140	6	183	135	20
200	368	163	324	154	50	89
201	7	232	7	183	208	0
202	255	357	475	282	143	6
203	396	124	421	142	28	102
204	201	162	12	181	156	9
205	414	133	468	152	55	19
206	278	183	291	45	21	37
207	316	83	115	133	162	58
208	477	176	366	113	122	27
209	477	286	304	355	60	3
210	475	284	359	357	99	5
211	477	297	372	357	76	5
212	447	289	312	357	55	3
213	322	56	282	51	20	1
214	444	342	318	352	52	22
215	477	300	344	356	100	5
216	9	231	80	246	44	44
217	349	104	308	75	50	33
218	11	126	193	119	67	51
219	248	357	477	287	117	6
220	207	116	318	81	89	95
221	142	118	477	179	222	32
222	4	183	477	171	278	17
223	318	91	475	183	160	12
224	4	228	74	249	25	44
225	118	216	10	182	138	49
226	477	158	322	51	209	2
227	11	237	9	181	206	0
228	217	357	319	356	215	48
229	293	48	323	40	20	1
230	477	344	406	357	78	15
231	57	243	5	302	71	63
232	477	340	417	357	55	15
233	308	76	6	183	285	45
234	477	325	362	357	92	22
235	323	60	284	134	35	21
236	269	117	477	162	153	46
237	263	139	290	62	48	25
238	120	162	5	185	160	23
239	340	89	380	112	28	42
240	412	127	477	157	61	19
241	267	357	475	287	95	6
242	475	310	267	357	90	3
243	477	162	323	57	136	2
244	12	234	11	181	146	0
245	477	166	298	77	175	2
246	341	91	475	160	102	12
247	11	236	8	183	158	0
248	424	357	477	311	51	8
249	9	233	11	180	184	0
250	475	191	7	181	141	14
251	228	357	476	271	117	6
252	477	189	9	230	116	13
253	324	45	285	60	27	1
254	477	180	293	47	185	2
255	184	357	129	356	243	41
256	11	239	8	182	219	0
257	9	233	12	181	197	0
258	8	231	7	183	212	0
259	289	57	314	61	28	1
260	172	357	130	357	22	41
261	473	291	316	356	84	3
262	293	40	312	115	54	21
263	11	232	11	181	145	0
264	10	238	476	185	246	7
265	477	175	6	223	255	13
266	338	105	477	178	176	12
267	334	104	477	173	121	12
268	171	357	477	315	113	98
269	138	109	97	130	140	29
270	302	61	314	121	52	21
271	475	282	369	356	151	5
272	315	61	476	173	121	10
273	90	357	144	118	219	50
274	315	58	289	56	22	1
275	477	278	398	332	48	24
276	477	281	395	321	54	24
277	314	121	381	147	71	70
278	8	233	9	181	304	0
279	338	126	295	355	248	109
280	477	278	325	356	83	3
281	411	136	476	179	76	19
282	394	156	328	357	239	88
283	10	236	9	181	248	0
