1	55	233	323	231	60	3
5	33	213	346	219	60	3
6	34	210	350	215	80	3
7	31	210	353	222	77	3
8	33	216	267	265	70	3
9	34	217	336	223	63	3
10	34	213	358	220	49	3
12	29	222	270	269	110	3
13	34	202	354	209	60	3
14	67	232	330	329	98	17
15	30	201	341	220	110	3
16	33	202	338	214	49	3
17	112	308	111	97	195	0
18	190	311	320	204	611	9
19	40	336	87	95	211	0
20	121	311	110	102	180	0
21	46	308	92	94	202	0
22	116	332	111	105	187	0
23	50	317	98	96	235	0
24	194	309	336	207	660	9
25	108	308	112	96	202	0
26	120	313	113	94	202	0
27	52	313	99	95	225	0
28	94	356	109	90	232	0
29	55	308	94	96	218	0
30	113	306	113	96	195	0
31	104	309	111	90	240	0
32	102	311	110	93	213	0
33	109	316	115	105	181	0
34	109	312	102	95	225	0
35	111	310	111	98	210	0
36	98	329	109	109	195	0
37	102	320	113	93	240	0
38	233	244	330	218	55	7
39	105	311	100	89	217	0
41	94	311	111	93	225	0
42	35	312	84	113	129	0
43	105	308	108	99	180	0
44	198	306	327	217	60	7
45	94	311	111	93	203	0
46	98	313	115	94	218	0
47	190	307	334	207	159	7
48	99	305	114	93	195	0
49	110	308	106	101	202	0
50	47	308	108	95	240	0
51	114	308	113	104	188	0
52	189	308	302	200	681	9
53	51	307	98	103	232	0
54	102	303	115	113	142	0
55	42	303	96	108	202	0
56	116	326	111	108	196	0
57	188	309	305	207	627	9
58	44	317	88	109	157	0
59	119	325	113	110	195	0
60	49	325	98	117	180	0
61	116	308	112	116	150	0
62	116	314	113	115	157	0
63	114	310	98	117	150	0
64	104	335	111	119	165	0
65	116	322	113	111	195	0
66	50	310	91	109	135	0
67	111	309	115	112	180	0
68	64	307	99	103	202	0
69	189	327	305	216	105	7
70	185	310	326	218	75	7
71	189	307	318	217	60	7
72	314	279	-4	270	49	6
74	318	274	-2	266	49	6
75	321	241	320	238	270	15
77	263	292	-8	291	40	6
78	312	273	1	261	54	6
80	316	270	-10	261	52	6
83	311	278	309	274	40	11
85	320	255	0	252	45	6
86	243	289	24	286	37	6
88	310	280	307	283	63	11
89	344	184	21	168	1794	20
90	272	178	354	247	487	15
91	288	179	263	184	480	8
92	293	180	258	129	443	8
93	302	180	158	166	367	8
94	291	167	232	164	322	8
95	304	168	271	151	322	8
97	212	160	326	341	512	5
98	185	161	4	259	765	18
99	231	146	349	181	518	13
100	201	147	275	243	546	13
101	171	145	7	270	1501	12
102	183	113	317	251	708	13
103	164	135	11	261	1694	12
105	227	150	349	265	112	1
107	187	131	220	161	137	1
108	182	126	237	177	174	1
109	207	128	351	193	140	1
110	196	121	349	268	187	5
111	181	128	238	166	169	1
112	172	120	191	186	246	1
113	189	134	262	192	142	1
115	167	111	270	212	230	1
116	167	111	204	180	210	1
117	165	105	286	227	225	1
118	161	93	327	256	250	1
119	170	103	351	275	180	5
120	151	96	270	253	213	1
121	152	98	341	336	216	5
122	187	113	301	206	1424	4
123	164	110	355	256	1432	4
124	185	109	351	210	1460	4
125	165	105	337	322	1446	10
126	155	100	272	244	1495	4
127	176	102	344	210	1494	4
128	152	97	275	236	1488	4
129	172	102	351	273	1402	10
130	158	104	286	212	1426	4
131	153	98	260	256	1406	4
132	161	109	350	345	1236	10
133	170	109	314	259	1096	4
134	151	110	355	343	210	5
135	149	108	163	139	860	14
136	154	117	89	108	885	14
137	149	114	346	347	323	5
138	195	120	296	190	188	1
139	177	124	330	317	219	5
140	192	117	350	273	202	5
141	180	122	328	242	210	1
143	186	115	352	210	211	1
144	165	109	289	248	248	1
145	147	106	205	212	523	1
146	165	110	347	368	242	5
148	154	120	18	258	436	19
149	175	107	351	216	187	1
150	159	105	337	319	165	5
151	152	107	337	365	196	5
152	153	101	212	187	1119	16
153	45	148	101	90	180	2
154	44	157	117	95	195	2
155	36	151	135	56	1239	21
157	46	161	112	106	150	2
159	38	156	114	97	240	2
160	40	149	108	111	144	2
161	57	157	96	102	488	2
162	33	152	118	92	308	2
163	32	152	118	107	353	2
164	86	140	109	94	135	2
165	37	155	102	143	159	2
166	58	155	59	153	132	2
