0	211	200	203	65	463	31
1	389	367	504	228	406	7
2	244	106	125	248	533	66
3	410	340	392	172	519	15
4	339	188	210	80	461	10
5	453	83	226	452	746	72
6	548	318	417	102	484	37
7	611	313	437	107	583	30
8	551	331	380	238	486	15
9	198	323	209	121	456	19
10	251	202	193	59	518	31
11	344	420	488	253	411	20
12	194	66	25	234	690	66
13	659	384	587	190	512	6
14	507	339	410	108	447	37
15	659	371	561	206	421	6
16	529	300	385	230	486	15
17	494	216	506	136	410	30
18	220	95	125	248	533	66
19	609	353	320	147	513	43
20	632	351	539	202	494	6
21	565	307	595	208	758	6
22	152	409	232	93	593	4
23	599	368	539	202	493	6
24	235	167	240	336	408	58
25	589	361	588	188	522	6
26	587	340	316	148	470	43
27	471	420	246	455	429	49
28	578	310	318	148	437	43
29	456	60	367	218	570	29
30	303	455	423	147	653	17
31	580	262	665	245	448	21
32	323	192	25	248	522	68
33	694	412	477	318	535	81
34	368	454	51	307	708	32
35	695	381	329	452	707	78
36	480	34	372	175	526	29
37	671	389	673	288	436	5
38	469	157	645	275	426	12
39	494	371	629	455	613	46
40	579	326	212	454	736	89
41	155	446	25	238	469	35
42	498	191	485	30	480	25
43	617	358	679	250	400	5
44	190	455	276	132	541	4
45	603	455	49	318	612	90
46	484	325	447	165	528	37
47	470	401	429	201	485	33
48	562	316	557	454	420	46
49	695	419	296	146	689	77
50	373	147	673	270	613	14
51	575	393	326	153	708	43
52	392	162	663	269	551	14
53	695	418	416	339	400	81
54	695	400	310	155	593	77
55	676	397	296	146	635	77
56	513	36	333	193	573	29
57	407	181	668	295	399	14
58	75	450	222	205	428	1
59	93	455	193	221	404	1
60	105	455	319	170	672	4
61	87	455	208	201	607	1
62	103	455	208	201	600	1
63	453	77	513	337	705	38
64	184	168	184	374	401	58
65	558	142	621	455	453	13
66	695	421	574	242	432	2
67	526	156	465	80	933	102
68	695	427	560	241	456	2
69	325	455	464	173	801	17
70	402	455	673	299	436	0
71	318	436	623	278	412	0
72	475	164	640	264	471	12
73	346	171	291	39	405	10
74	488	205	649	305	510	21
75	164	309	319	170	491	57
76	400	154	334	117	736	24
77	447	405	464	174	642	33
78	377	187	309	119	760	24
79	188	68	76	237	603	66
80	148	390	167	175	559	1
81	308	213	144	429	582	9
82	188	249	164	237	436	60
83	308	226	144	429	577	9
84	389	455	407	293	422	20
85	303	228	130	455	435	9
86	333	169	42	454	464	9
87	36	455	202	152	461	4
88	285	199	120	455	551	9
89	181	341	192	149	460	19
90	449	101	446	171	436	29
91	541	455	237	280	555	93
92	425	455	229	277	555	56
93	583	455	674	285	400	5
94	360	213	134	455	645	9
95	569	72	407	129	423	70
96	399	455	53	303	586	32
97	554	376	471	85	556	18
98	695	451	651	314	436	5
99	695	426	214	454	1101	78
100	651	455	409	201	471	2
101	639	455	522	235	588	2
102	646	455	408	203	458	2
103	623	455	469	215	500	2
104	445	204	465	79	443	25
105	551	300	458	47	597	30
106	310	201	135	455	483	9
107	304	180	136	454	459	9
108	485	422	55	287	481	65
109	368	452	353	185	462	8
110	302	207	167	454	414	9
111	402	174	408	329	742	38
112	431	455	678	285	447	0
113	513	144	403	285	424	36
114	339	180	122	455	602	9
115	407	175	385	299	416	38
116	376	455	472	268	408	20
117	463	435	666	292	572	0
118	470	440	577	420	658	59
119	611	455	412	155	602	18
120	695	406	461	156	584	18
121	663	455	545	143	496	2
122	497	422	530	327	450	41
123	371	173	434	138	438	24
124	652	455	526	111	619	2
125	647	454	539	144	509	2
126	324	454	435	186	493	17
127	386	166	217	455	684	72
128	311	413	446	454	507	39
129	645	455	464	211	610	2
130	448	455	466	252	405	33
131	695	419	394	180	509	77
132	661	455	478	172	455	2
133	658	455	402	189	469	18
134	517	154	394	293	407	36
135	592	325	513	81	533	30
136	200	71	266	248	404	97
137	549	455	496	455	667	59
138	475	385	375	344	541	62
139	490	205	423	413	586	45
140	523	455	377	210	479	33
141	444	435	393	231	414	33
142	223	42	351	176	414	64
143	687	455	384	244	447	81
144	164	249	125	454	530	54
145	695	443	386	244	421	81
146	318	165	415	100	459	24
147	695	429	391	244	404	81
148	541	332	518	186	431	6
149	287	455	585	225	750	7
150	509	395	453	298	476	41
151	73	315	131	455	405	85
152	286	301	275	102	482	23
153	626	455	311	455	440	78
154	605	438	679	286	407	5
155	528	350	390	291	416	55
156	491	55	548	187	466	16
157	294	178	115	384	407	58
158	583	360	472	167	506	18
159	640	444	594	198	462	2
160	663	455	578	185	529	2
161	377	455	679	301	477	0
162	370	454	155	454	439	75
163	592	451	582	187	491	2
164	315	455	249	145	530	11
165	530	296	291	455	580	89
166	631	241	661	265	560	21
167	517	279	425	343	605	55
168	648	454	541	214	441	2
169	336	344	218	93	809	23
170	420	455	176	168	644	11
171	146	455	36	266	445	35
172	602	455	484	250	512	2
173	281	390	33	268	420	35
174	269	425	51	455	490	61
175	165	455	25	259	432	35
176	494	397	274	455	716	49
177	370	432	178	165	547	11
178	560	455	481	168	520	18
179	602	248	347	385	503	79
180	419	452	213	82	749	22
181	238	454	284	193	597	42
182	467	64	452	323	508	38
183	440	112	366	146	430	29
184	537	124	615	223	415	12
185	249	331	203	69	673	23
186	552	390	454	146	538	18
187	611	455	675	299	422	5
188	410	455	200	83	724	22
189	519	348	454	208	448	15
190	674	455	537	243	596	2
191	398	455	303	210	423	8
192	387	455	246	261	662	56
193	562	119	668	253	472	27
194	373	454	564	455	524	39
195	284	239	218	105	431	40
196	455	94	379	217	401	29
197	531	334	380	358	540	55
198	205	259	242	154	426	57
199	480	193	363	397	505	45
200	198	213	180	65	576	31
201	115	455	156	454	465	52
202	461	418	611	179	482	7
203	442	120	223	454	645	72
204	425	455	249	207	425	8
205	427	454	252	206	425	8
206	695	455	573	455	452	67
207	199	455	83	454	615	52
208	695	450	571	454	433	67
209	638	455	541	260	407	2
210	435	145	324	366	453	45
211	345	388	186	170	495	11
212	339	455	235	144	595	11
213	461	455	241	374	765	91
214	193	172	177	42	493	31
215	354	206	536	454	402	50
216	144	432	151	290	420	53
217	126	455	184	253	411	1
218	123	441	185	253	411	1
219	97	455	165	159	468	4
220	104	455	166	172	543	1
221	363	205	674	303	629	14
222	305	207	235	144	519	40
223	531	255	420	101	454	30
224	534	414	612	180	523	6
225	108	455	190	246	433	1
226	114	455	183	247	433	1
227	157	455	276	226	481	1
228	567	258	626	280	480	21
229	219	291	168	153	466	19
230	164	455	278	226	472	1
231	393	455	186	257	406	56
232	519	334	418	52	653	100
233	383	455	232	82	843	22
234	223	364	40	246	514	35
235	542	117	653	248	427	12
236	381	455	243	262	431	56
237	648	455	517	246	480	2
238	427	296	678	277	543	21
239	176	383	156	299	707	53
240	404	193	208	455	510	72
241	655	455	502	121	757	2
242	151	455	217	295	429	53
243	580	366	335	180	546	43
244	360	455	246	454	559	71
245	359	196	652	250	434	14
246	487	455	492	210	422	33
247	420	188	353	454	477	45
248	378	185	634	301	447	14
249	376	161	642	304	454	14
250	190	349	74	454	872	61
251	614	141	681	268	438	27
252	618	440	472	151	456	18
253	634	415	513	180	506	2
254	175	373	24	241	471	35
255	616	455	518	205	508	2
256	356	455	493	94	800	47
257	332	455	421	54	809	47
258	597	416	501	123	694	18
259	308	152	232	396	484	58
260	353	423	674	293	473	0
261	452	209	420	54	517	25
262	342	455	421	102	648	47
263	319	455	222	122	609	22
264	414	186	387	26	636	25
265	241	360	233	81	681	23
266	422	455	227	154	537	11
267	693	455	676	282	447	5
268	412	454	675	287	400	0
269	218	342	113	283	521	35
270	422	455	675	304	400	0
271	512	172	266	454	496	3
272	268	191	237	427	402	9
273	379	207	241	455	572	9
274	132	455	212	142	431	4
275	375	187	674	295	451	14
276	575	383	504	144	425	18
277	558	342	674	296	447	21
278	508	151	521	455	500	13
279	391	455	524	270	433	20
280	476	176	393	38	445	25
281	150	413	218	296	451	53
282	586	455	421	192	433	18
283	331	189	269	118	404	10
284	417	455	500	222	467	7
285	169	221	224	48	838	31
286	335	167	284	54	608	10
287	324	179	283	56	586	10
288	158	328	53	289	437	73
289	320	178	283	56	574	10
290	275	455	625	292	525	0
291	377	187	531	190	685	69
292	153	314	517	240	505	95
293	341	146	244	219	423	44
294	367	435	455	125	711	47
295	312	175	283	56	557	10
296	553	255	503	124	465	30
297	413	454	671	290	451	0
298	403	419	669	285	479	0
299	576	455	484	215	405	2
300	273	455	238	120	627	26
301	458	444	673	289	403	0
302	406	235	385	24	686	25
303	444	430	673	290	601	0
304	680	455	659	270	424	5
305	503	112	674	302	666	12
306	433	417	673	290	585	0
307	669	455	642	280	411	5
308	693	455	679	269	467	5
309	276	455	494	433	455	39
310	531	455	632	273	409	5
311	251	194	248	35	468	31
312	505	455	252	455	405	49
313	599	455	487	224	588	2
314	394	165	434	102	409	24
315	434	132	422	111	418	24
316	615	455	534	187	453	2
317	664	455	676	302	430	5
318	335	167	265	206	589	44
319	358	455	107	353	467	32
320	245	137	132	327	444	58
321	561	369	448	145	447	18
322	462	277	591	454	578	46
323	472	212	678	299	601	21
324	265	295	325	307	487	96
325	442	455	215	52	908	22
326	388	177	460	72	505	25
327	285	295	242	123	441	23
328	332	455	678	299	575	0
329	614	145	502	308	527	28
330	614	143	326	393	573	45
331	481	200	492	82	433	25
332	381	183	390	24	702	25
333	403	455	678	287	444	0
334	374	145	404	151	468	24
335	614	145	224	455	601	3
336	287	321	216	53	699	23
337	449	306	113	275	780	74
338	228	38	323	366	835	84
339	593	152	218	455	570	3
340	324	146	216	81	400	10
341	123	452	209	104	688	4
342	503	455	216	64	890	22
343	178	455	189	97	740	4
344	413	455	25	256	781	32
345	433	455	670	289	460	0
346	237	209	225	45	526	31
347	468	434	670	284	448	0
348	555	189	333	331	453	36
349	529	145	251	409	544	45
350	606	455	680	244	682	5
351	426	112	389	178	783	29
352	360	455	267	200	440	11
353	47	273	207	236	628	63
354	366	451	454	170	531	17
355	286	200	316	89	411	10
356	547	424	33	266	645	65
357	584	257	670	315	556	21
358	602	269	662	310	494	21
359	546	385	226	411	498	94
360	628	455	593	182	548	2
361	467	212	296	115	431	104
362	614	142	370	202	693	34
363	343	455	356	197	584	17
364	409	386	25	256	581	32
365	338	443	556	455	879	39
366	311	324	233	114	512	23
367	389	455	660	264	677	0
368	354	455	677	246	557	0
369	395	455	661	270	470	0
370	513	193	238	446	498	3
371	112	455	60	455	635	52
372	414	454	228	50	885	22
373	431	455	257	124	710	22
374	391	455	294	181	655	8
375	518	205	675	247	407	21
376	421	444	294	184	644	8
377	484	432	527	281	517	41
378	324	455	386	194	574	17
379	475	383	677	246	417	0
380	309	455	493	199	548	17
381	489	378	681	277	401	0
382	429	455	544	181	483	7
383	388	454	657	261	435	0
384	249	224	350	171	501	57
385	578	455	392	202	542	18
386	432	455	549	208	436	7
387	528	455	401	230	449	33
388	520	415	546	175	467	6
389	331	391	209	156	606	11
390	567	455	400	323	679	62
391	574	455	677	289	418	5
392	550	104	495	214	553	16
393	181	223	290	39	850	31
394	516	330	527	284	429	41
395	568	102	425	161	409	70
396	523	225	369	202	444	34
397	473	376	389	196	447	15
398	341	139	186	195	515	44
399	501	190	427	362	404	36
400	484	455	397	355	558	62
401	398	455	662	279	414	0
402	485	455	408	356	575	62
403	415	455	665	288	413	0
404	343	455	670	258	434	0
405	281	237	214	159	406	40
406	486	407	232	454	665	49
407	361	200	207	455	700	9
408	613	145	461	126	486	34
409	192	36	205	160	717	88
410	154	317	222	147	742	19
411	353	455	677	291	410	0
412	147	315	233	421	521	92
413	339	186	206	455	663	9
414	590	134	361	181	508	34
415	312	455	486	211	421	17
416	609	153	467	296	399	28
417	386	428	679	240	453	0
418	106	455	109	247	443	1
419	475	143	509	267	564	38
420	119	447	24	251	524	35
421	442	203	416	454	413	50
422	370	397	238	226	414	56
423	101	455	116	231	415	1
424	445	455	201	82	878	22
425	181	341	119	230	412	35
426	247	199	229	42	546	31
427	452	178	348	121	599	24
428	613	144	347	142	708	34
429	146	455	114	236	551	1
430	382	419	679	289	491	0
431	147	455	149	229	474	1
432	447	382	454	28	975	100
433	572	222	232	455	437	3
434	403	432	662	454	472	59
435	131	438	255	145	477	4
436	466	185	317	123	637	24
437	142	455	34	277	422	35
438	338	455	649	251	416	0
439	464	310	320	411	404	79
440	118	455	242	252	519	1
441	137	455	139	228	434	1
442	148	455	109	231	467	1
443	514	127	567	205	472	16
444	464	141	283	98	604	82
445	141	455	199	288	566	53
446	510	455	679	274	402	0
447	611	134	201	455	793	3
448	468	415	644	373	462	59
449	418	455	672	292	430	0
450	268	438	662	267	523	0
